spearman_h,spear_sig_h,pearson_h,pear_sig_h,spearman_tc,spear_sig_tc,pearson_tc,pear_sig_tc
-0.55328160085002,2.87790148863524E-81,-0.519038410994596,4.58978318537053E-70,-0.441122385259191,5.72336183319594E-10,-0.447183207987031,3.11016825510661E-10
-0.554257422380068,1.31980124397293E-81,-0.513103491120155,2.99361375204142E-68,-0.447607331892363,2.97888266477427E-10,-0.437713949620276,8.02292045422738E-10
-0.164481435675541,1.6903636572559E-07,-0.161366033586345,2.89564279884494E-07,-0.438177875449775,7.66412989461188E-10,-0.450481435780163,2.2204670121087E-10
