spearman_h,spear_sig_h,pearson_h,pear_sig_h,spearman_tc,spear_sig_tc,pearson_tc,pear_sig_tc
-0.581812365411949,1.2000211897368E-91,-0.572145548264694,5.13435015394159E-88,-0.449517767621736,2.45111293983626E-10,-0.453767303934006,1.58157493694171E-10
-0.583714239965388,2.24052317111617E-92,-0.578135072459649,2.98438380997126E-90,-0.449878904489651,2.36208231578047E-10,-0.456734487056124,1.16057315783756E-10
-0.583072438490387,3.95220748527155E-92,-0.577912101541319,3.62168429465738E-90,-0.449238516438988,2.52217571335933E-10,-0.455896637324834,1.26694903531731E-10
