spearman_h,spear_sig_h,pearson_h,pear_sig_h,spearman_tc,spear_sig_tc,pearson_tc,pear_sig_tc
-0.57715806772955,6.96126418256511E-90,-0.575656737268467,2.54397375070667E-89,-0.459647446803454,8.53983617160706E-11,-0.441100659148016,5.73576475157125E-10
-0.574904473062197,4.85769309435502E-89,-0.566954476965603,4.08490698109163E-86,-0.453537514910243,1.61974157655117E-10,-0.408407949223761,1.26045246115065E-08
-0.577319327708872,6.05425489776397E-90,-0.576315803140652,1.44144645484252E-89,-0.456739455163558,1.15996897987233E-10,-0.432455031791336,1.34117811858471E-09
