"spearman_h","spear_sig_h","pearson_h","pear_sig_h","spearman_tc","spear_sig_tc","pearson_tc","pear_sig_tc"
-0.4966399909291533,2.1180632655238399e-63,-0.5059631705913124,4.094102423979017e-66,-0.3927478918386953,4.9447819009003946e-08,-0.4184488712360719,5.0525158667661025e-09
-0.510270323642733,2.136903315247279e-67,-0.5176007246174726,1.2723722669142115e-69,-0.39921896059982154,2.8350663722312863e-08,-0.4223268250672078,3.520847145285539e-09
-0.49892035992976647,4.67634461042532e-64,-0.506910860909994,2.1457265937330193e-66,-0.39196052948132265,5.2867661668375416e-08,-0.41824332855540997,5.149515913579137e-09
