spearman_h,spear_sig_h,pearson_h,pear_sig_h,spearman_tc,spear_sig_tc,pearson_tc,pear_sig_tc
0.044645957058211,0.158313387260781,-0.111771168260237,0.000398318547225,0.168777945109914,0.023519343834983,0.04938872828827,0.510277927837882
-0.293246021851297,2.7815781417222E-21,-0.097478473721437,0.002028438789559,0.362593674801224,5.67103421467995E-07,0.338952418677632,3.24974768420813E-06
-0.202207858479016,1.09548509060536E-10,-0.130398137442773,3.533116651538E-05,-0.118488586436288,0.11314772581896,-0.209437058827655,0.004777285620252
