"spearman_h","spear_sig_h","pearson_h","pear_sig_h","spearman_tc","spear_sig_tc","pearson_tc","pear_sig_tc"
-0.5685660168469668,1.0586189151647158e-86,-0.5560071033289383,3.240645371014295e-82,-0.4398489578732007,6.495953351440615e-10,-0.3812373766384942,1.291978720974497e-07
-0.5648332365775723,2.3888550429648389e-85,-0.5533197044140761,2.791750890194559e-81,-0.43901015450847986,7.05897740086579e-10,-0.38136180405198994,1.278884880512961e-07
-0.5679923310093684,1.7134693582957087e-86,-0.5570794854767396,1.3647143040633002e-82,-0.4407601985748,5.933555553427904e-10,-0.38047895716208313,1.3746133694343378e-07
