"spearman_h","spear_sig_h","pearson_h","pear_sig_h","spearman_tc","spear_sig_tc","pearson_tc","pear_sig_tc"
-0.5497459960963481,4.747249424158849e-80,-0.5524954968057026,5.38277380381842e-81,-0.4309706599314673,1.5480535131487974e-09,-0.43638283659342436,9.144863382526123e-10
-0.5453290617870218,1.502979299996146e-78,-0.5483420463167767,1.431589897451829e-79,-0.42918177265551677,1.8385153952644602e-09,-0.43524588821926224,1.0222000990493195e-09
-0.5396753073779846,1.1622454324580344e-76,-0.5402852958589336,7.29942031344394e-77,-0.41613045421970857,6.2566342021612735e-09,-0.4401733106372128,6.290100942385208e-10
